ID,time,Position X,Position Z,car speed(m/s),car acceleration(m/s.^2),Yaw Angle (degree),LB Position X,LB Position Z,LB distance to ego car,LB speed,LB acceleration,LB Yaw Angle ,LF Position X,LF Position Z,LF distance to ego car,LF speed,LF acceleration,LF Yaw Angle ,B Position X,B Position Z,B distance to ego car,B speed,B acceleration,B Yaw Angle ,F Position X,F Position Z,F distance to ego car,F speed,F acceleration,F Yaw Angle ,RB Position X,RB Position Z,RB distance to ego car,RB speed,RB acceleration,RB Yaw Angle ,RF Position X,RF Position Z,RF distance to ego car,RF speed,RF acceleration,RF Yaw Angle ,LC
23005,1163.13989,4410.96,7494.662,12.197,6.666,1.55,3.13,-10.41,10.868,14.691,0.221,1.572,0,0,0,0,0,0,4.06,-127.38,127.441,15.192,0.842,1.608,-0.39,139.64,139.64,14.708,0.197,1.572,-4.33,-93.21,94.142,15.558,1.09,1.559,-3.18,114.37,114.417,15.362,1.033,1.57,0
23005,1163.23989,4412.16,7494.674,11.98,5.576,1.55,3.14,-10.14,10.615,14.673,0.097,1.572,0,0,0,0,0,0,3.86,-127.06,127.121,15.126,0.276,1.606,-0.38,139.91,139.913,14.725,0.197,1.572,-4.33,-92.84,93.782,15.663,1.048,1.559,-3.17,114.7,114.748,15.314,1.05,1.57,0
23005,1163.33989,4413.36,7494.677,12.076,0.927,1.56,3.15,-9.88,10.364,14.692,0.221,1.572,0,0,0,0,0,0,3.66,-126.77,126.822,15.029,0.343,1.604,-0.38,140.18,140.178,14.688,2.623,1.572,-4.34,-92.48,93.424,15.742,1.016,1.559,-3.16,115.03,115.077,15.348,3.674,1.57,0
23005,1163.43989,4414.57,7494.669,12.071,0.975,1.56,3.14,-9.61,10.112,14.707,0.097,1.572,0,0,0,0,0,0,3.44,-126.48,126.528,15.015,0.577,1.602,-0.39,140.44,140.438,14.677,0.198,1.572,-4.36,-92.12,93.068,15.638,4.142,1.559,-3.17,115.37,115.409,15.438,1.006,1.57,0
23005,1163.53989,4415.78,7494.65,12.064,0.846,1.57,3.12,-9.35,9.855,14.689,0.221,1.572,0,0,0,0,0,0,3.21,-126.2,126.241,14.913,0.307,1.6,-0.41,140.7,140.702,14.697,0.198,1.572,-4.4,-91.76,92.71,15.729,1.019,1.559,-3.19,115.7,115.746,15.376,3.674,1.57,0
23005,1163.63989,4416.98,7494.622,12.056,0.731,1.58,3.09,-9.09,9.596,14.711,0.221,1.572,0,0,0,0,0,0,2.97,-125.93,125.961,14.863,0.446,1.598,-0.43,140.97,140.966,14.711,0.197,1.572,-4.44,-91.39,92.347,15.715,0.195,1.559,-3.22,116.04,116.083,15.43,3.675,1.57,0
23005,1163.73989,4418.19,7494.587,12.049,0.781,1.59,3.05,-8.82,9.332,14.733,0.22,1.572,0,0,0,0,0,0,2.72,-125.65,125.682,14.823,0.642,1.596,-0.47,141.23,141.233,14.702,2.623,1.572,-4.49,-91.03,91.99,15.611,4.141,1.559,-3.25,116.38,116.422,15.379,1.027,1.57,0
23005,1163.83989,4419.39,7494.546,12.042,0.848,1.59,3.01,-8.55,9.062,14.752,0.22,1.572,0,0,0,0,0,0,2.46,-125.38,125.405,14.78,1.957,1.595,-0.51,141.5,141.499,14.716,0.197,1.572,-4.2,-90.68,91.636,15.588,5.42,1.562,-3.29,116.71,116.753,15.33,1.044,1.57,0
23005,1163.93989,4420.59,7494.496,12.034,0.844,1.6,2.96,-8.27,8.789,14.77,0.22,1.572,0,0,0,0,0,0,2.19,-125.11,125.131,14.77,0.471,1.593,-0.56,141.77,141.769,14.73,0.197,1.572,-3.99,-90.34,91.287,15.567,1.08,1.565,-3.34,117.04,117.089,15.421,1.012,1.57,0
23005,1164.03989,4421.79,7494.437,12.027,0.848,1.61,2.9,-8,8.511,14.73,0.22,1.572,0,0,0,0,0,0,1.92,-124.84,124.859,14.679,2.129,1.591,-0.62,142.04,142.041,14.719,0.089,1.572,-3.92,-89.99,90.94,15.518,1.098,1.567,-3.4,117.38,117.433,15.428,1.01,1.57,0
23005,1164.13989,4422.99,7494.369,12.02,0.729,1.61,2.84,-7.73,8.23,14.748,0.22,1.572,0,0,0,0,0,0,1.63,-124.59,124.6,14.537,1.59,1.589,-0.69,142.31,142.313,14.708,0.089,1.572,-3.85,-89.66,90.605,15.342,0.16,1.568,-3.47,117.72,117.77,15.249,3.672,1.57,0
23005,1164.23989,4424.19,7494.295,12.013,0.528,1.62,2.76,-7.45,7.946,14.764,0.06,1.572,0,0,0,0,0,0,1.33,-124.34,124.35,14.439,0.388,1.587,-0.76,142.58,142.584,14.719,0.197,1.572,-3.8,-89.33,90.278,15.353,3.27,1.57,-3.54,118.05,118.101,15.295,1.057,1.57,0
23005,1164.33989,4425.39,7494.217,12.006,0.407,1.63,2.66,-7.18,7.656,14.759,0.205,1.57,0,0,0,0,0,0,1.03,-124.1,124.109,14.352,3.465,1.585,-0.84,142.85,142.857,14.71,0.197,1.572,-3.88,-88.99,89.947,15.363,1.158,1.57,-3.62,118.38,118.431,15.283,0.119,1.57,0
23005,1164.43989,4426.59,7494.137,11.999,0.403,1.63,2.56,-6.91,7.364,14.753,0.213,1.568,0,0,0,0,0,0,0.72,-123.88,123.879,14.129,3.493,1.583,-0.92,143.13,143.13,14.722,0.089,1.572,-3.96,-88.65,89.618,15.321,1.174,1.57,-3.7,118.71,118.765,15.283,3.673,1.57,0
23005,1164.53989,4427.79,7494.053,11.991,0.415,1.63,2.45,-6.63,7.069,14.747,0.221,1.567,0,0,0,0,0,0,0.41,-123.67,123.674,13.949,0.173,1.581,-1.01,143.4,143.408,14.733,0.089,1.572,-4.04,-88.31,89.285,15.41,0.149,1.57,-3.78,119.04,119.099,15.294,1.057,1.57,0
23005,1164.63989,4428.98,7493.965,11.984,0.431,1.64,2.33,-6.36,6.771,14.741,0.229,1.565,0,0,0,0,0,0,0.09,-123.48,123.485,13.8,0.197,1.579,-1.09,143.68,143.688,14.752,0.197,1.572,-4.13,-87.96,88.942,15.457,4.137,1.57,-3.87,119.38,119.439,15.339,1.041,1.57,0
23005,1164.73989,4430.18,7493.874,11.977,0.443,1.64,2.22,-6.08,6.47,14.735,0.238,1.564,0,0,0,0,0,0,-0.21,-123.31,123.309,13.613,4.152,1.577,-1.19,143.96,143.964,14.713,0.197,1.572,-4.22,-87.61,88.594,15.554,1.081,1.57,-3.96,119.72,119.784,15.384,1.026,1.57,0
23005,1164.83989,4431.37,7493.777,11.97,0.433,1.64,2.09,-5.8,6.165,14.729,0.247,1.562,0,0,0,0,0,0,-0.3,-123.16,123.16,13.251,4.99,1.577,-1.28,144.24,144.241,14.701,0.197,1.572,-4.32,-87.24,88.241,15.585,1.068,1.57,-4.05,120.06,120.132,15.38,1.027,1.57,0
23005,1164.93989,4432.56,7493.677,11.963,0.411,1.65,1.96,-5.52,5.858,14.723,0.256,1.561,0,0,0,0,0,0,-0.18,-123.05,123.047,12.886,0.685,1.579,-1.38,144.51,144.519,14.693,0.198,1.572,-4.41,-86.88,87.888,15.432,4.136,1.57,-4.15,120.41,120.478,15.39,1.023,1.57,0
23005,1165.03989,4433.75,7493.573,11.957,0.405,1.65,1.82,-5.24,5.551,14.717,0.266,1.559,0,0,0,0,0,0,-0.17,-122.96,122.964,12.623,4.938,1.58,-1.49,144.79,144.799,14.679,0.198,1.572,-4.52,-86.53,87.541,15.53,1.09,1.57,-4.26,120.75,120.829,15.398,1.02,1.57,0
23005,1165.13989,4434.94,7493.464,11.95,0.377,1.65,1.68,-4.97,5.242,14.711,0.276,1.557,0,0,0,0,0,0,-0.13,-122.92,122.915,12.212,4.807,1.581,-1.6,145.07,145.075,14.642,0.199,1.572,-4.63,-86.16,87.185,15.533,4.138,1.57,-4.37,121.11,121.185,15.452,1.001,1.57,0
23005,1165.23989,4436.13,7493.353,11.943,0.306,1.66,1.54,-4.99,5.219,9.534,0.878,1.556,0,0,0,0,0,0,-0.23,-122.9,122.901,11.931,0.263,1.581,-1.71,145.34,145.349,14.631,0.199,1.572,-4.74,-85.79,86.83,15.537,1.087,1.57,-4.48,121.47,121.548,15.482,0.991,1.57,0
23005,1165.33989,4437.32,7493.24,11.936,0.131,1.66,1.4,-5.22,5.401,9.621,0.868,1.555,0,0,0,0,0,0,-0.28,-122.91,122.907,11.757,0.078,1.581,-1.82,145.62,145.627,14.651,0.198,1.572,-4.85,-85.43,86.475,15.529,0.143,1.57,-4.59,121.83,121.912,15.512,0.98,1.57,0
23005,1165.43989,4438.51,7493.126,11.93,0.069,1.66,0,0,0,0,0,0,0,0,0,0,0,0,1.26,-5.44,5.582,9.706,0.857,1.555,0,0,0,0,0,0,-0.39,-122.92,122.925,11.633,0.682,1.581,-1.94,145.89,145.905,14.643,0.199,1.572,0
23005,1165.53989,4439.7,7493.014,11.923,0.082,1.66,0,0,0,0,0,0,0,0,0,0,0,0,1.13,-5.65,5.763,9.689,0.628,1.555,0,0,0,0,0,0,-0.49,-122.96,122.957,11.494,0.263,1.581,-2.05,146.17,146.184,14.66,0.088,1.572,0
23005,1165.63989,4440.88,7492.902,11.916,0.109,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0.99,-5.87,5.954,9.631,0.586,1.554,0,0,0,0,0,0,-0.59,-123.01,123.009,11.224,3.119,1.581,-2.16,146.45,146.465,14.679,0.198,1.572,0
23005,1165.73989,4442.07,7492.793,11.914,0.269,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0.85,-6.1,6.155,9.575,0.561,1.553,0,0,0,0,0,0,-0.69,-123.09,123.087,10.951,2.927,1.581,-2.27,146.73,146.745,14.643,0.199,1.572,0
23005,1165.83989,4443.26,7492.688,11.925,0.559,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0.71,-6.33,6.368,9.522,0.547,1.552,0,0,0,0,0,0,-0.78,-123.19,123.193,10.728,2.448,1.581,-2.38,147,147.024,14.66,0.198,1.572,0
23005,1165.93989,4444.45,7492.589,11.942,0.995,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0.58,-6.57,6.591,9.472,0.507,1.551,0,0,0,0,0,0,-0.87,-123.32,123.32,10.537,3.177,1.581,-2.48,147.28,147.303,14.677,0.198,1.572,0
23005,1166.03989,4445.64,7492.504,11.942,1.318,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0.46,-6.81,6.826,9.424,0.489,1.551,0,0,0,0,0,0,-0.94,-123.47,123.472,10.267,3.635,1.581,-2.56,147.56,147.583,14.696,0.198,1.572,0
23005,1166.13989,4446.82,7492.435,11.78,3.984,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0.35,-7.06,7.065,9.376,0.541,1.55,0,0,0,0,0,0,-1,-123.64,123.648,9.984,2.437,1.581,-2.63,147.84,147.866,14.713,0.197,1.572,0
23005,1166.23989,4447.97,7492.383,11.196,5.917,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0.26,-7.27,7.275,9.311,0.806,1.548,0,0,0,0,0,0,-1.04,-123.8,123.809,9.831,0.711,1.581,-2.68,148.17,148.191,14.733,0.197,1.572,0
23005,1166.33989,4449.07,7492.352,10.892,1.324,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0.19,-7.44,7.441,9.219,0.953,1.547,0,0,0,0,0,0,-1.06,-123.92,123.93,9.696,1.105,1.581,-2.71,148.54,148.569,14.753,0.197,1.572,0
23005,1166.43989,4450.17,7492.329,11.178,3.9,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0.12,-7.62,7.623,9.138,0.71,1.546,0,0,0,0,0,0,-1.07,-124.06,124.064,9.641,0.667,1.581,-2.74,148.92,148.943,14.744,0.197,1.572,0
23005,1166.53989,4451.31,7492.298,11.573,3.938,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0.04,-7.85,7.848,9.081,0.503,1.545,0,0,0,0,0,0,-1.09,-124.23,124.234,9.742,1.529,1.581,-2.77,149.25,149.278,14.699,0.088,1.572,0
23005,1166.63989,4452.49,7492.257,11.966,3.965,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.04,-8.12,8.117,9.042,0.362,1.544,0,0,0,0,0,0,-1.12,-124.43,124.431,9.858,0.931,1.581,-2.81,149.54,149.571,14.716,0.197,1.572,0
23005,1166.73989,4453.7,7492.211,12.363,3.966,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.14,-8.43,8.428,9.014,0.288,1.543,0,0,0,0,0,0,-1.15,-124.65,124.656,9.956,1.116,1.581,-2.86,149.8,149.83,14.733,0.197,1.572,0
23005,1166.83989,4454.96,7492.163,12.757,3.923,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.24,-8.78,8.784,8.994,0.24,1.542,0,0,0,0,0,0,-1.19,-124.91,124.913,10.041,1.011,1.581,-2.52,24.19,24.319,15.031,1.508,1.572,0
23005,1166.93989,4456.25,7492.113,13.149,3.966,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-9.17,9.18,8.98,0.213,1.54,0,0,0,0,0,0,-1.23,-125.19,125.199,10.125,0.894,1.581,-2.57,24.4,24.532,15.086,1.509,1.572,0
23005,1167.03989,4457.58,7492.061,13.524,3.658,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.47,-9.61,9.617,8.968,0.198,1.539,0,0,0,0,0,0,-1.27,-125.51,125.518,10.18,0.112,1.581,-2.63,24.57,24.712,15.077,6.488,1.572,0
23005,1167.13989,4458.95,7492.008,13.892,3.768,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.59,-10.08,10.094,8.959,0.188,1.537,0,0,0,0,0,0,-1.38,-125.86,125.868,10.223,0.737,1.581,-2.68,24.71,24.852,15.068,1.508,1.572,0
23005,1167.23989,4460.36,7491.954,14.016,7.379,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.72,-10.58,10.608,8.952,0.186,1.536,0,0,0,0,0,0,-1.87,-126.24,126.249,10.236,0.706,1.577,-2.73,24.82,24.968,15.219,1.509,1.572,1
23005,1167.33989,4461.72,7491.901,13.336,2.96,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.85,-11.05,11.081,8.942,0.201,1.534,0,0,0,0,0,0,-2.11,-126.57,126.588,10.255,0.66,1.576,-2.79,24.98,25.134,15.29,1.51,1.572,1
23005,1167.43989,4463.07,7491.85,13.642,3.758,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-0.97,-11.49,11.535,8.932,0.191,1.533,0,0,0,0,0,0,-2.41,-126.89,126.911,10.204,0.409,1.574,-2.84,25.16,25.319,15.265,1.51,1.572,1
23005,1167.53989,4464.45,7491.802,14.02,3.891,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-1.09,-11.98,12.028,8.923,0.182,1.532,0,0,0,0,0,0,-2.53,-127.25,127.276,10.147,2.379,1.573,-2.89,25.29,25.455,15.176,1.509,1.572,1
23005,1167.63989,4465.85,7491.759,13.819,7.23,1.61,0,0,0,0,0,0,0,0,0,0,0,0,-1.22,-12.49,12.548,8.916,0.183,1.531,0,0,0,0,0,0,-2.72,-127.64,127.673,9.989,0.583,1.572,-2.93,25.41,25.575,15.231,1.509,1.572,1
23005,1167.73989,4467.2,7491.727,13.235,2.788,1.6,0,0,0,0,0,0,0,0,0,0,0,0,-1.33,-12.94,13.012,8.905,0.197,1.529,0,0,0,0,0,0,-2.91,-128,128.035,9.767,2.384,1.571,-2.96,25.58,25.754,15.254,0.088,1.572,1
23005,1167.83989,4468.53,7491.703,13.343,3.942,1.6,0,0,0,0,0,0,0,0,0,0,0,0,-1.44,-13.37,13.45,8.894,0.189,1.528,0,0,0,0,0,0,-3.08,-128.35,128.392,9.507,3.396,1.57,-2.98,25.79,25.963,15.373,1.509,1.572,1
23005,1167.93989,4469.88,7491.685,13.717,3.711,1.59,0,0,0,0,0,0,0,0,0,0,0,0,-1.54,-13.83,13.918,8.885,0.173,1.527,0,0,0,0,0,0,-3.11,-128.77,128.81,9.246,2.828,1.57,-3,25.97,26.148,15.428,1.509,1.572,1
23005,1168.03989,4471.27,7491.668,14.095,3.961,1.59,0,0,0,0,0,0,0,0,0,0,0,0,-1.65,-14.33,14.423,8.877,0.159,1.525,0,0,0,0,0,0,-3.13,-129.25,129.289,8.982,1.207,1.57,-3.02,26.13,26.299,15.387,1.509,1.572,1
23005,1168.13989,4472.67,7491.652,13.69,7.054,1.59,0,0,0,0,0,0,0,0,0,0,0,0,-1.76,-14.84,14.942,8.87,0.161,1.524,0,0,0,0,0,0,-3.22,-129.76,129.803,8.711,2.957,1.569,-3.04,26.27,26.445,15.506,0.09,1.572,1
23005,1168.23989,4474.01,7491.637,13.192,0.604,1.58,0,0,0,0,0,0,0,0,0,0,0,0,-1.88,-15.29,15.4,8.86,0.171,1.522,0,0,0,0,0,0,-3.3,-130.24,130.284,8.462,2.484,1.569,-3.05,26.48,26.655,15.417,1.509,1.572,1
23005,1168.33989,4475.33,7491.625,13.397,3.836,1.58,0,0,0,0,0,0,0,0,0,0,0,0,-1.99,-15.72,15.846,8.826,0.153,1.521,0,0,0,0,0,0,-3.47,-130.72,130.77,8.28,3.336,1.568,-3.06,26.7,26.874,15.456,1.509,1.572,1
23005,1168.43989,4476.69,7491.615,13.769,3.702,1.58,0,0,0,0,0,0,0,0,0,0,0,0,-2.1,-16.19,16.33,8.817,0.133,1.519,0,0,0,0,0,0,-3.59,-131.27,131.317,7.962,3.187,1.567,-3.07,26.89,27.06,15.431,1.509,1.572,1
23005,1168.53989,4478.09,7491.606,14.149,3.066,1.58,0,0,0,0,0,0,0,0,0,0,0,0,-2.21,-16.7,16.849,8.793,0.116,1.518,0,0,0,0,0,0,-3.76,-131.87,131.928,7.772,2.465,1.566,-3.08,27.03,27.201,15.31,1.51,1.572,1
23005,1168.63989,4479.48,7491.598,13.581,7.286,1.58,0,0,0,0,0,0,0,0,0,0,0,0,-2.31,-17.22,17.37,8.773,0.121,1.517,0,0,0,0,0,0,-3.93,-132.49,132.548,7.692,0.102,1.565,-3.09,27.17,27.344,15.284,0.088,1.572,1
23005,1168.73989,4480.81,7491.59,13.185,0.248,1.58,0,0,0,0,0,0,0,0,0,0,0,0,-2.41,-17.67,17.831,8.746,0.129,1.517,0,0,0,0,0,0,-4.06,-133.06,133.119,7.525,2.007,1.564,-3.1,27.36,27.53,15.195,1.509,1.572,1
23005,1168.83989,4482.14,7491.585,13.449,3.776,1.58,0,0,0,0,0,0,0,0,0,0,0,0,-2.51,-18.12,18.288,8.736,0.107,1.516,0,0,0,0,0,0,-4.13,-133.64,133.708,7.25,2.562,1.563,-3.1,27.55,27.722,15.234,1.51,1.572,1
23005,1168.93989,4483.5,7491.58,13.819,3.719,1.58,0,0,0,0,0,0,0,0,0,0,0,0,-2.61,-18.6,18.786,8.72,0.089,1.515,0,0,0,0,0,0,-4.2,-134.29,134.355,7.19,0.796,1.563,-3.11,27.71,27.888,15.305,1.51,1.572,1
23005,1169.03989,4484.9,7491.576,14.174,0.895,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-2.7,-19.13,19.32,8.722,0.059,1.515,0,0,0,0,0,0,-4.32,-134.97,135.037,7.217,0.787,1.562,-3.11,27.84,28.013,15.216,6.489,1.572,1
23005,1169.13989,4486.29,7491.572,13.479,7.345,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-2.78,-19.64,19.837,8.74,0.156,1.515,0,0,0,0,0,0,-4.45,-135.62,135.696,7.31,0.585,1.562,-3.12,27.98,28.149,15.255,1.51,1.572,1
23005,1169.23989,4487.61,7491.569,13.19,0.846,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-2.86,-20.09,20.291,8.761,0.256,1.515,0,0,0,0,0,0,-4.68,-136.21,136.288,7.359,0.56,1.56,-3.12,28.18,28.353,15.31,1.51,1.572,1
23005,1169.33989,4488.94,7491.566,13.503,3.729,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-2.93,-20.54,20.751,8.78,0.054,1.515,0,0,0,0,0,0,-5.02,-136.79,136.882,7.442,0.652,1.558,-3.12,28.38,28.555,15.365,1.509,1.572,1
23005,1169.43989,4490.31,7491.564,13.873,3.745,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.01,-21.03,21.244,8.818,0.468,1.515,0,0,0,0,0,0,-5.33,-137.4,137.502,7.525,0.767,1.556,-3.13,28.56,28.728,15.404,6.491,1.572,1
23005,1169.53989,4491.72,7491.562,14.11,6.875,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.07,-21.55,21.769,8.855,0.057,1.516,0,0,0,0,0,0,-5.63,-138.04,138.151,7.614,0.867,1.554,-3.13,28.69,28.864,15.443,1.509,1.572,1
23005,1169.63989,4493.09,7491.56,13.366,7.187,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.13,-22.04,22.259,8.889,0.566,1.516,0,0,0,0,0,0,-5.92,-138.63,138.758,7.727,0.956,1.552,-3.09,28.88,29.041,15.514,1.508,1.57,1
23005,1169.73989,4494.41,7491.559,13.204,1.426,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.18,-22.47,22.691,8.949,0.664,1.517,0,0,0,0,0,0,-6.22,-139.16,139.301,7.859,1.489,1.55,-3.09,29.1,29.261,15.409,0.089,1.57,1
23005,1169.83989,4495.75,7491.557,13.553,3.69,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.23,-22.91,23.134,9.013,0.768,1.518,0,0,0,0,0,0,-6.53,-139.7,139.847,7.962,1.122,1.548,-3.1,29.31,29.471,15.56,1.508,1.57,0
23005,1169.93989,4497.12,7491.556,13.921,3.738,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.31,-23.37,23.606,9.088,0.892,1.518,0,0,0,0,0,0,-6.83,-140.25,140.42,8.083,1.496,1.546,-3.1,29.49,29.648,15.439,6.492,1.57,0
23005,1170.03989,4498.54,7491.554,14.223,4.208,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.4,-23.87,24.11,9.159,0.971,1.517,0,0,0,0,0,0,-7.14,-140.84,141.017,8.204,1.155,1.544,-3.1,29.62,29.784,15.413,6.491,1.57,0
23005,1170.13989,4499.93,7491.552,13.896,4.004,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.49,-24.34,24.588,9.236,0.965,1.517,0,0,0,0,0,0,-7.46,-141.39,141.585,8.312,1.06,1.542,-3.1,29.76,29.92,15.324,1.51,1.57,0
23005,1170.23989,4501.34,7491.551,14.245,0.803,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.58,-24.82,25.075,9.304,0.125,1.516,0,0,0,0,0,0,-7.78,-141.95,142.159,8.409,1.019,1.54,-3.1,29.89,30.046,15.379,1.509,1.57,0
23005,1170.33989,4502.77,7491.549,14.332,0.638,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.66,-25.31,25.575,9.361,0.14,1.516,0,0,0,0,0,0,-8.11,-142.51,142.743,8.516,2.343,1.538,-3.1,29.99,30.153,15.402,1.509,1.57,0
23005,1170.43989,4504.2,7491.547,14.367,0.117,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.74,-25.81,26.076,9.421,0.149,1.517,0,0,0,0,0,0,-8.44,-143.07,143.322,8.638,1.498,1.536,-3.1,30.1,30.262,15.521,1.508,1.57,0
23005,1170.53989,4505.64,7491.545,14.367,0.076,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.81,-26.3,26.571,9.481,0.155,1.517,0,0,0,0,0,0,-8.77,-143.62,143.892,8.738,0.731,1.534,-3.11,30.22,30.375,15.416,6.491,1.57,0
23005,1170.63989,4507.08,7491.543,14.356,0.135,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.88,-26.78,27.059,9.556,0.963,1.517,0,0,0,0,0,0,-9.11,-144.16,144.45,8.846,1.519,1.532,-3.11,30.32,30.48,15.471,1.508,1.57,0
23005,1170.73989,4508.51,7491.542,14.342,0.153,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-3.94,-27.26,27.539,9.629,0.168,1.517,0,0,0,0,0,0,-9.45,-144.69,145.001,8.853,0.741,1.53,-3.11,30.43,30.592,15.526,1.508,1.57,0
23005,1170.83989,4509.94,7491.54,14.326,0.158,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4,-27.72,28.008,9.714,0.178,1.518,0,0,0,0,0,0,-9.79,-145.22,145.554,8.782,0.328,1.529,-3.11,30.55,30.705,15.421,1.509,1.57,0
23005,1170.93989,4511.38,7491.538,14.31,0.161,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.05,-28.18,28.47,9.782,0.868,1.519,0,0,0,0,0,0,-10.14,-145.76,146.11,8.766,0.268,1.527,-3.11,30.65,30.803,15.236,6.49,1.57,0
23005,1171.03989,4512.81,7491.537,14.298,0.023,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.09,-28.63,28.921,9.848,0.179,1.52,0,0,0,0,0,0,-10.49,-146.29,146.666,8.745,0.28,1.525,-3.12,30.74,30.899,15.307,1.51,1.57,0
23005,1171.13989,4514.23,7491.535,14.111,3.327,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.13,-29.07,29.359,9.934,0.929,1.521,0,0,0,0,0,0,-10.85,-146.82,147.219,8.72,0.227,1.523,-3.12,30.86,31.013,15.378,6.491,1.57,0
23005,1171.23989,4515.63,7491.533,13.951,0.429,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.15,-29.47,29.763,10.016,0.929,1.522,0,0,0,0,0,0,-11.03,-147.34,147.75,8.701,0.307,1.522,-3.12,31,31.153,15.368,1.509,1.57,0
23005,1171.33989,4517.03,7491.531,14.121,2.441,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.18,-29.87,30.163,10.093,0.921,1.523,0,0,0,0,0,0,-11.04,-147.87,148.285,8.704,1.014,1.522,-3.12,31.13,31.286,15.279,6.49,1.57,0
23005,1171.43989,4518.46,7491.53,14.38,2.613,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.18,-30.29,30.578,10.161,0.931,1.525,0,0,0,0,0,0,-11.11,-148.42,148.838,8.741,2.415,1.522,-3.12,31.24,31.391,15.318,1.51,1.57,0
23005,1171.53989,4519.91,7491.528,14.639,2.574,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,-30.73,31.012,10.246,0.923,1.527,0,0,0,0,0,0,-11.24,-149,149.419,8.721,1.13,1.522,-3.12,31.32,31.478,15.373,6.491,1.57,0
23005,1171.63989,4521.38,7491.526,14.896,2.572,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.21,-31.18,31.462,10.325,0.22,1.528,0,0,0,0,0,0,-3.27,-4.44,13.662,15.472,1.432,1.57,-3.13,31.38,31.538,15.348,1.509,1.57,0
23005,1171.73989,4522.89,7491.524,15.153,2.577,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,-31.65,31.93,10.398,0.93,1.53,0,0,0,0,0,0,-3.28,-4.4,13.651,15.313,6.14,1.57,-3.13,31.41,31.562,15.323,1.51,1.57,0
23005,1171.83989,4524.41,7491.522,15.411,2.58,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.21,-32.14,32.417,10.472,0.738,1.531,0,0,0,0,0,0,-3.28,-4.4,13.652,15.274,1.433,1.57,-3.13,31.41,31.569,15.394,1.509,1.57,0
23005,1171.93989,4525.97,7491.521,15.669,2.584,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.19,-32.65,32.922,10.539,0.913,1.534,0,0,0,0,0,0,-3.28,-4.43,13.662,15.251,1.433,1.57,-3.13,31.4,31.554,15.353,1.509,1.57,0
23005,1172.03989,4527.55,7491.519,15.928,2.587,1.57,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,-33.18,33.447,10.592,0.918,1.535,0,0,0,0,0,0,-3.28,-4.5,13.685,15,6.137,1.57,-3.13,31.35,31.505,15.328,1.51,1.57,0
